trial,n_total_customers,uf_target,pf,cluster_min,cluster_max,n_clusters,n_25kva,n_50kva,n_75kva,n_oversize_clusters,installed_kva_total,sum_cluster_peak_kw
730,27,0.8,0.9,1,12,3,0,0,2,1,150.0,217.92913279387878
731,27,0.8,0.9,1,12,7,2,2,2,1,300.0,267.4484602128757
732,27,0.8,0.9,1,12,6,2,2,1,1,225.0,259.22286647554347
733,27,0.8,0.9,1,12,5,1,0,4,0,325.0,242.75818775061663
734,27,0.8,0.9,1,12,3,0,0,2,1,150.0,226.21224786624794
735,27,0.8,0.9,1,12,7,3,3,0,1,225.0,260.9122130617127
736,27,0.8,0.9,1,12,4,0,2,0,2,100.0,220.71002085794672
737,27,0.8,0.9,1,12,4,1,1,0,2,75.0,225.98102813670778
738,27,0.8,0.9,1,12,4,1,1,1,1,150.0,236.31053327920665
739,27,0.8,0.9,1,12,7,1,3,2,1,325.0,262.4844067793789
740,27,0.8,0.9,1,12,4,1,1,0,2,75.0,236.7680467245843
741,27,0.8,0.9,1,12,5,1,1,1,2,150.0,246.18832476633926
742,27,0.8,0.9,1,12,5,1,1,1,2,150.0,255.11040560322192
743,27,0.8,0.9,1,12,5,1,1,2,1,225.0,246.56127287295655
744,27,0.8,0.9,1,12,4,0,1,3,0,275.0,234.8789054773789
745,27,0.8,0.9,1,12,5,0,2,2,1,250.0,249.11790833414955
746,27,0.8,0.9,1,12,7,3,1,1,2,200.0,268.61061516488235
747,27,0.8,0.9,1,12,5,2,1,1,1,175.0,238.31880278102162
748,27,0.8,0.9,1,12,4,1,1,0,2,75.0,233.94516673064066
749,27,0.8,0.9,1,12,5,1,1,2,1,225.0,242.41783847876854
750,27,0.8,0.9,1,12,6,3,1,1,1,200.0,252.6726532639908
751,27,0.8,0.9,1,12,4,1,0,2,1,175.0,233.72257239211038
752,27,0.8,0.9,1,12,5,2,0,1,2,125.0,231.2719787656952
753,27,0.8,0.9,1,12,6,1,1,4,0,375.0,262.8882092660946
754,27,0.8,0.9,1,12,4,0,2,0,2,100.0,232.65935271368738
755,27,0.8,0.9,1,12,5,1,0,3,1,250.0,240.63750826323707
756,27,0.8,0.9,1,12,4,1,1,0,2,75.0,223.0617921235052
757,27,0.8,0.9,1,12,3,0,0,2,1,150.0,215.10877256921242
758,27,0.8,0.9,1,12,5,0,2,2,1,250.0,257.17502074586713
759,27,0.8,0.9,1,12,4,0,1,1,2,125.0,226.3180846216016
760,27,0.8,0.9,1,12,5,1,1,2,1,225.0,246.01802227338086
761,27,0.8,0.9,1,12,4,1,1,1,1,150.0,241.165633543802
762,27,0.8,0.9,1,12,5,0,2,3,0,325.0,237.591661548204
763,27,0.8,0.9,1,12,7,0,5,2,0,400.0,272.95160917606034
764,27,0.8,0.9,1,12,3,0,0,0,3,0.0,222.3028912949349
765,27,0.8,0.9,1,12,4,1,0,1,2,100.0,232.01832827545462
766,27,0.8,0.9,1,12,6,2,1,2,1,250.0,258.1413285137796
767,27,0.8,0.9,1,12,5,1,2,1,1,200.0,237.38282745331855
768,27,0.8,0.9,1,12,4,1,0,2,1,175.0,239.45196742470466
769,27,0.8,0.9,1,12,4,1,0,1,2,100.0,228.96172833081857
770,27,0.8,0.9,1,12,3,0,0,2,1,150.0,216.87214119634064
771,27,0.8,0.9,1,12,5,3,0,0,2,75.0,241.10744889702832
772,27,0.8,0.9,1,12,7,2,3,1,1,275.0,260.6281546885529
773,27,0.8,0.9,1,12,3,0,0,1,2,75.0,215.8739140156171
774,27,0.8,0.9,1,12,5,1,2,0,2,125.0,236.68648053005285
775,27,0.8,0.9,1,12,6,0,4,1,1,275.0,266.4562984375171
776,27,0.8,0.9,1,12,4,0,1,1,2,125.0,247.75387712802717
777,27,0.8,0.9,1,12,3,0,0,0,3,0.0,228.7820939790137
778,27,0.8,0.9,1,12,8,2,4,2,0,400.0,280.09763428679014
779,27,0.8,0.9,1,12,5,0,2,2,1,250.0,252.81242770253138
780,27,0.8,0.9,1,12,4,0,2,1,1,175.0,224.908355486123
781,27,0.8,0.9,1,12,3,0,0,2,1,150.0,223.18008965702
782,27,0.8,0.9,1,12,6,3,0,2,1,225.0,252.0203489406589
783,27,0.8,0.9,1,12,3,0,0,1,2,75.0,227.1417918111503
784,27,0.8,0.9,1,12,5,1,1,2,1,225.0,231.0646177852573
785,27,0.8,0.9,1,12,5,1,1,2,1,225.0,242.33324778205844
786,27,0.8,0.9,1,12,3,0,1,1,1,125.0,226.31459977057813
787,27,0.8,0.9,1,12,4,0,2,0,2,100.0,245.29385205272305
788,27,0.8,0.9,1,12,6,1,2,2,1,275.0,259.0968563183316
789,27,0.8,0.9,1,12,4,1,1,1,1,150.0,223.1270036781065
790,27,0.8,0.9,1,12,4,0,1,1,2,125.0,242.5702086007713
791,27,0.8,0.9,1,12,5,1,2,1,1,200.0,244.32934871664818
792,27,0.8,0.9,1,12,5,0,2,2,1,250.0,252.88861659807236
793,27,0.8,0.9,1,12,4,0,1,2,1,200.0,226.32245493106893
794,27,0.8,0.9,1,12,3,0,0,2,1,150.0,219.66448673793246
795,27,0.8,0.9,1,12,6,2,1,2,1,250.0,259.34096682146685
796,27,0.8,0.9,1,12,6,1,3,1,1,250.0,260.6583075136032
797,27,0.8,0.9,1,12,5,0,3,0,2,150.0,241.91027321755274
798,27,0.8,0.9,1,12,5,1,1,2,1,225.0,237.72746232359776
799,27,0.8,0.9,1,12,3,0,1,0,2,50.0,218.09992713748815
800,27,0.8,0.9,1,12,5,1,1,2,1,225.0,251.28423632376735
801,27,0.8,0.9,1,12,4,0,2,0,2,100.0,226.08009825060242
802,27,0.8,0.9,1,12,8,3,2,3,0,400.0,265.9507250893612
803,27,0.8,0.9,1,12,4,0,2,1,1,175.0,228.31724539631017
804,27,0.8,0.9,1,12,3,0,1,0,2,50.0,212.5437305063756
805,27,0.8,0.9,1,12,6,2,3,0,1,200.0,246.08152441759796
806,27,0.8,0.9,1,12,3,0,1,0,2,50.0,211.59766306414082
807,27,0.8,0.9,1,12,6,2,2,1,1,225.0,248.90800171464107
808,27,0.8,0.9,1,12,5,1,2,1,1,200.0,239.1336231400028
809,27,0.8,0.9,1,12,5,0,1,3,1,275.0,253.11570196942506
810,27,0.8,0.9,1,12,7,4,1,1,1,225.0,254.493290996712
811,27,0.8,0.9,1,12,4,0,0,3,1,225.0,238.9818495539862
812,27,0.8,0.9,1,12,3,0,1,0,2,50.0,225.62487147677646
813,27,0.8,0.9,1,12,5,1,2,0,2,125.0,243.9967308575427
814,27,0.8,0.9,1,12,6,2,1,2,1,250.0,247.40181088501694
815,27,0.8,0.9,1,12,8,2,4,1,1,325.0,279.13570782674395
816,27,0.8,0.9,1,12,6,1,3,1,1,250.0,259.20105534491466
817,27,0.8,0.9,1,12,7,1,3,3,0,400.0,276.50536364428586
818,27,0.8,0.9,1,12,6,1,2,2,1,275.0,258.84061589909675
819,27,0.8,0.9,1,12,4,0,2,0,2,100.0,226.01684669227663
820,27,0.8,0.9,1,12,5,1,1,2,1,225.0,251.4975504163356
821,27,0.8,0.9,1,12,4,0,2,0,2,100.0,237.48172163796488
822,27,0.8,0.9,1,12,5,2,1,1,1,175.0,240.73462150924382
823,27,0.8,0.9,1,12,5,1,0,3,1,250.0,241.43093160368917
824,27,0.8,0.9,1,12,3,0,1,0,2,50.0,225.56728175725172
825,27,0.8,0.9,1,12,4,0,1,1,2,125.0,240.77825939213412
826,27,0.8,0.9,1,12,6,0,4,2,0,350.0,252.44308194271815
827,27,0.8,0.9,1,12,5,2,1,0,2,100.0,248.65443432601202
828,27,0.8,0.9,1,12,4,0,1,1,2,125.0,234.55762363402152
829,27,0.8,0.9,1,12,6,1,4,0,1,225.0,249.0574940907727
830,27,0.8,0.9,1,12,4,0,2,1,1,175.0,225.95654257736612
831,27,0.8,0.9,1,12,4,0,2,0,2,100.0,233.1302801315863
832,27,0.8,0.9,1,12,5,2,1,0,2,100.0,232.51632903504685
833,27,0.8,0.9,1,12,5,1,0,3,1,250.0,251.44347774544212
834,27,0.8,0.9,1,12,8,2,5,0,1,300.0,278.4466662252687
835,27,0.8,0.9,1,12,6,1,4,0,1,225.0,251.74743684270146
836,27,0.8,0.9,1,12,3,0,0,1,2,75.0,223.83842409557397
837,27,0.8,0.9,1,12,4,1,1,0,2,75.0,224.18552891222993
838,27,0.8,0.9,1,12,4,1,1,0,2,75.0,222.4386309104038
839,27,0.8,0.9,1,12,6,2,2,1,1,225.0,244.0408369324294
840,27,0.8,0.9,1,12,5,1,1,2,1,225.0,244.21649729637642
841,27,0.8,0.9,1,12,3,0,1,1,1,125.0,213.34412121662996
842,27,0.8,0.9,1,12,3,0,0,1,2,75.0,210.20568656485085
843,27,0.8,0.9,1,12,4,0,1,2,1,200.0,237.81924552067653
844,27,0.8,0.9,1,12,4,0,1,1,2,125.0,229.7052178365632
845,27,0.8,0.9,1,12,4,0,1,2,1,200.0,242.09563247541456
846,27,0.8,0.9,1,12,4,0,2,1,1,175.0,229.79590779589824
847,27,0.8,0.9,1,12,4,0,1,2,1,200.0,229.89216357168021
848,27,0.8,0.9,1,12,5,0,3,1,1,225.0,246.35091177710024
849,27,0.8,0.9,1,12,4,1,0,1,2,100.0,227.46367111315112
850,27,0.8,0.9,1,12,5,1,1,2,1,225.0,235.43437286466786
851,27,0.8,0.9,1,12,4,0,2,0,2,100.0,235.9764139116487
852,27,0.8,0.9,1,12,6,1,3,0,2,175.0,254.62936671121457
853,27,0.8,0.9,1,12,5,0,2,2,1,250.0,252.36631402685637
854,27,0.8,0.9,1,12,4,1,2,0,1,125.0,225.41453635230948
855,27,0.8,0.9,1,12,8,2,3,3,0,425.0,268.00440029067596
856,27,0.8,0.9,1,12,7,1,4,1,1,300.0,274.82496596461004
857,27,0.8,0.9,1,12,6,1,2,2,1,275.0,267.6056200911939
858,27,0.8,0.9,1,12,4,0,1,2,1,200.0,227.2476269902376
859,27,0.8,0.9,1,12,4,0,2,0,2,100.0,230.82842523047088
860,27,0.8,0.9,1,12,5,0,2,3,0,325.0,241.3557355877765
861,27,0.8,0.9,1,12,5,1,1,1,2,150.0,225.32637711738428
862,27,0.8,0.9,1,12,3,0,0,1,2,75.0,209.45980141257579
863,27,0.8,0.9,1,12,5,2,1,1,1,175.0,233.650170085599
864,27,0.8,0.9,1,12,5,1,1,1,2,150.0,251.30506751783918
865,27,0.8,0.9,1,12,3,0,1,1,1,125.0,218.44325659458542
866,27,0.8,0.9,1,12,5,1,1,2,1,225.0,239.68937688857835
867,27,0.8,0.9,1,12,5,0,2,2,1,250.0,240.8159012933947
868,27,0.8,0.9,1,12,4,0,1,1,2,125.0,232.538212826313
869,27,0.8,0.9,1,12,7,2,3,1,1,275.0,275.35658173866216
870,27,0.8,0.9,1,12,7,3,1,2,1,275.0,248.4046685821142
871,27,0.8,0.9,1,12,6,2,2,0,2,150.0,253.40972979135938
872,27,0.8,0.9,1,12,4,1,1,0,2,75.0,228.45274949177113
873,27,0.8,0.9,1,12,6,2,1,3,0,325.0,253.67797431928938
874,27,0.8,0.9,1,12,8,4,1,2,1,300.0,269.6197880252267
875,27,0.8,0.9,1,12,4,0,2,1,1,175.0,240.64958829234976
876,27,0.8,0.9,1,12,5,0,0,5,0,375.0,260.43929389125856
877,27,0.8,0.9,1,12,5,0,1,3,1,275.0,252.96658672961576
878,27,0.8,0.9,1,12,4,0,1,2,1,200.0,227.38829249805343
879,27,0.8,0.9,1,12,4,1,1,0,2,75.0,225.33641441081585
880,27,0.8,0.9,1,12,4,0,1,2,1,200.0,230.00576209014088
881,27,0.8,0.9,1,12,5,1,2,0,2,125.0,245.89060462583913
882,27,0.8,0.9,1,12,5,1,1,1,2,150.0,240.674912922386
883,27,0.8,0.9,1,12,3,0,0,1,2,75.0,212.0765198432701
884,27,0.8,0.9,1,12,5,1,1,2,1,225.0,237.98942221166521
885,27,0.8,0.9,1,12,4,0,1,2,1,200.0,234.69374904966702
886,27,0.8,0.9,1,12,4,0,1,2,1,200.0,226.90466165821098
887,27,0.8,0.9,1,12,4,0,2,1,1,175.0,239.8958265885538
888,27,0.8,0.9,1,12,4,0,1,1,2,125.0,237.39379332053204
889,27,0.8,0.9,1,12,6,1,3,1,1,250.0,244.44127715192
890,27,0.8,0.9,1,12,5,2,0,2,1,200.0,235.43643748911867
891,27,0.8,0.9,1,12,7,2,2,3,0,375.0,267.826089583601
892,27,0.8,0.9,1,12,6,2,2,1,1,225.0,245.9849397942935
893,27,0.8,0.9,1,12,4,1,1,0,2,75.0,229.79000105552683
894,27,0.8,0.9,1,12,4,0,2,1,1,175.0,230.29920978620024
895,27,0.8,0.9,1,12,4,1,1,1,1,150.0,229.3278055017086
896,27,0.8,0.9,1,12,4,0,1,2,1,200.0,244.00061160656625
897,27,0.8,0.9,1,12,5,1,1,2,1,225.0,242.33387689467907
898,27,0.8,0.9,1,12,3,0,0,0,3,0.0,224.04321559940098
899,27,0.8,0.9,1,12,5,0,2,3,0,325.0,251.01084543854074
900,27,0.8,0.9,1,12,4,0,2,1,1,175.0,234.79367188891138
901,27,0.8,0.9,1,12,5,0,2,2,1,250.0,250.6196711018607
902,27,0.8,0.9,1,12,4,1,1,1,1,150.0,226.20953879315093
903,27,0.8,0.9,1,12,6,2,2,1,1,225.0,237.47063919638703
904,27,0.8,0.9,1,12,4,1,0,2,1,175.0,229.6022147775741
905,27,0.8,0.9,1,12,4,1,0,2,1,175.0,232.262825376944
906,27,0.8,0.9,1,12,5,0,2,2,1,250.0,250.01629964134162
907,27,0.8,0.9,1,12,5,0,4,0,1,200.0,243.71267637266607
908,27,0.8,0.9,1,12,4,0,1,1,2,125.0,254.1001952912398
909,27,0.8,0.9,1,12,5,1,2,1,1,200.0,235.3814647454192
910,27,0.8,0.9,1,12,4,1,0,2,1,175.0,223.97579315274106
911,27,0.8,0.9,1,12,4,0,1,2,1,200.0,237.96406503603646
912,27,0.8,0.9,1,12,6,2,2,1,1,225.0,274.14939987334157
913,27,0.8,0.9,1,12,4,1,1,0,2,75.0,228.44239244863763
914,27,0.8,0.9,1,12,4,1,1,0,2,75.0,226.59903200798362
915,27,0.8,0.9,1,12,4,0,1,2,1,200.0,230.77996143988238
916,27,0.8,0.9,1,12,7,4,0,2,1,250.0,251.76192472469882
917,27,0.8,0.9,1,12,5,1,1,1,2,150.0,253.2280143833054
918,27,0.8,0.9,1,12,8,3,3,1,1,300.0,289.8296375255411
919,27,0.8,0.9,1,12,3,0,0,2,1,150.0,207.91914679068336
920,27,0.8,0.9,1,12,6,3,0,1,2,150.0,255.66513305898
921,27,0.8,0.9,1,12,8,2,4,2,0,400.0,273.9915644168453
922,27,0.8,0.9,1,12,6,2,1,2,1,250.0,247.3328490061656
923,27,0.8,0.9,1,12,4,0,2,1,1,175.0,246.2944708576581
924,27,0.8,0.9,1,12,6,1,1,4,0,375.0,254.08223331987395
925,27,0.8,0.9,1,12,3,0,1,0,2,50.0,214.26651422314728
926,27,0.8,0.9,1,12,5,1,0,4,0,325.0,241.9116048454218
927,27,0.8,0.9,1,12,5,2,1,0,2,100.0,231.33250957134857
928,27,0.8,0.9,1,12,3,0,1,1,1,125.0,216.34302833583462
929,27,0.8,0.9,1,12,4,0,2,0,2,100.0,227.57351100266038
930,27,0.8,0.9,1,12,4,0,1,2,1,200.0,244.04252151891632
931,27,0.8,0.9,1,12,5,0,2,2,1,250.0,243.05074108597432
932,27,0.8,0.9,1,12,8,5,1,1,1,250.0,275.24013838679616
933,27,0.8,0.9,1,12,4,0,2,1,1,175.0,236.6390346167935
934,27,0.8,0.9,1,12,5,0,3,1,1,225.0,245.19033463900797
935,27,0.8,0.9,1,12,4,0,2,1,1,175.0,231.59511923034455
936,27,0.8,0.9,1,12,5,1,2,0,2,125.0,240.41486916958814
937,27,0.8,0.9,1,12,4,0,0,3,1,225.0,236.04527410095787
938,27,0.8,0.9,1,12,4,0,2,1,1,175.0,229.9668694494232
939,27,0.8,0.9,1,12,5,1,2,1,1,200.0,245.16838945152392
940,27,0.8,0.9,1,12,4,1,0,1,2,100.0,229.72629717852226
941,27,0.8,0.9,1,12,5,1,1,2,1,225.0,243.75531786135244
942,27,0.8,0.9,1,12,4,1,1,0,2,75.0,229.25440883347974
943,27,0.8,0.9,1,12,6,1,3,1,1,250.0,262.2909532166864
944,27,0.8,0.9,1,12,5,0,1,4,0,350.0,249.10837326787325
945,27,0.8,0.9,1,12,4,0,2,0,2,100.0,239.25508755621075
946,27,0.8,0.9,1,12,11,6,3,2,0,450.0,304.3016877384633
947,27,0.8,0.9,1,12,4,0,2,0,2,100.0,221.85701041172663
948,27,0.8,0.9,1,12,5,0,3,1,1,225.0,238.26461238629435
949,27,0.8,0.9,1,12,4,1,1,0,2,75.0,238.71106616750097
950,27,0.8,0.9,1,12,4,0,0,3,1,225.0,227.27255408010888
951,27,0.8,0.9,1,12,5,1,1,2,1,225.0,242.2867490557768
952,27,0.8,0.9,1,12,4,0,1,2,1,200.0,231.17006591104172
953,27,0.8,0.9,1,12,4,0,3,0,1,150.0,225.6314190751845
954,27,0.8,0.9,1,12,5,1,1,2,1,225.0,233.98742720876444
955,27,0.8,0.9,1,12,3,0,1,1,1,125.0,209.30864713593962
956,27,0.8,0.9,1,12,6,2,2,0,2,150.0,255.6231808492056
957,27,0.8,0.9,1,12,4,1,1,0,2,75.0,238.49019243675505
958,27,0.8,0.9,1,12,4,1,1,0,2,75.0,236.07184176287848
959,27,0.8,0.9,1,12,5,0,2,2,1,250.0,249.55708551787856
960,27,0.8,0.9,1,12,8,3,3,1,1,300.0,272.0940093514721
961,27,0.8,0.9,1,12,5,2,1,0,2,100.0,238.6591278001505
962,27,0.8,0.9,1,12,4,1,0,1,2,100.0,235.12674744196286
963,27,0.8,0.9,1,12,4,0,2,1,1,175.0,237.47703528895232
964,27,0.8,0.9,1,12,3,0,0,1,2,75.0,218.0154565074221
965,27,0.8,0.9,1,12,5,0,3,1,1,225.0,250.08561906244734
966,27,0.8,0.9,1,12,5,1,1,1,2,150.0,259.2188708539114
967,27,0.8,0.9,1,12,3,0,1,1,1,125.0,218.66919700639815
968,27,0.8,0.9,1,12,4,1,1,0,2,75.0,236.77494927338762
969,27,0.8,0.9,1,12,6,1,3,1,1,250.0,256.7738263481999
970,27,0.8,0.9,1,12,4,0,1,2,1,200.0,232.40599007456882
971,27,0.8,0.9,1,12,5,1,1,2,1,225.0,234.35096644530432
972,27,0.8,0.9,1,12,5,0,3,1,1,225.0,234.22062529212238
973,27,0.8,0.9,1,12,3,0,1,0,2,50.0,212.60084914163983
974,27,0.8,0.9,1,12,6,0,5,0,1,250.0,265.1645950989505
975,27,0.8,0.9,1,12,4,0,2,0,2,100.0,231.15137485372048
976,27,0.8,0.9,1,12,4,0,1,1,2,125.0,241.62441975447538
977,27,0.8,0.9,1,12,4,0,1,2,1,200.0,230.27217253941376
978,27,0.8,0.9,1,12,4,0,1,1,2,125.0,237.3777054592683
979,27,0.8,0.9,1,12,5,2,1,1,1,175.0,224.68564331776193
980,27,0.8,0.9,1,12,5,1,1,2,1,225.0,256.18472323323977
981,27,0.8,0.9,1,12,3,1,0,0,2,25.0,216.9289922772747
982,27,0.8,0.9,1,12,5,1,0,3,1,250.0,241.61890139606368
983,27,0.8,0.9,1,12,4,1,0,1,2,100.0,232.72470262321778
984,27,0.8,0.9,1,12,3,0,1,0,2,50.0,210.64937509215574
985,27,0.8,0.9,1,12,5,0,1,4,0,350.0,252.66491208741752
986,27,0.8,0.9,1,12,3,0,0,1,2,75.0,221.14123870725547
987,27,0.8,0.9,1,12,4,1,0,2,1,175.0,239.69576734130186
988,27,0.8,0.9,1,12,4,1,0,2,1,175.0,227.27786170361875
989,27,0.8,0.9,1,12,3,0,0,1,2,75.0,230.29863377246383
990,27,0.8,0.9,1,12,5,0,2,3,0,325.0,246.61708365077746
991,27,0.8,0.9,1,12,5,2,1,0,2,100.0,238.96876713712498
992,27,0.8,0.9,1,12,4,0,1,2,1,200.0,232.507421934719
993,27,0.8,0.9,1,12,6,2,2,1,1,225.0,255.7861028476927
994,27,0.8,0.9,1,12,4,1,0,2,1,175.0,238.80535899109498
995,27,0.8,0.9,1,12,6,2,1,2,1,250.0,244.75460726906965
996,27,0.8,0.9,1,12,4,0,2,1,1,175.0,227.49012139513482
997,27,0.8,0.9,1,12,5,0,4,0,1,200.0,249.8560627778572
998,27,0.8,0.9,1,12,5,0,2,1,2,175.0,259.69402819330844
999,27,0.8,0.9,1,12,5,0,3,1,1,225.0,247.70376367253556
